seconds_elapsed,relativeAltitude,pressure
30.07377160644531,-195.15380859375,841.8136596679688
30.34094287109375,-197.154052734375,842.0206451416016
30.608102783203126,-199.3841552734375,842.2512054443359
30.87527532958984,-201.36865234375,842.4564361572266
31.142435607910155,-203.2366943359375,842.6496887207031
31.4096103515625,-205.2210693359375,842.8549194335938
31.67678759765625,-207.5543212890625,843.0966186523438
31.943961364746094,-210.1781005859375,843.3683013916016
32.211118103027346,-212.8944091796875,843.6494445800781
32.47829534912109,-215.3543701171875,843.9042663574219
32.745489624023435,-217.5211181640625,844.1287231445312
33.012651611328124,-219.5186767578125,844.3357849121094
33.279800842285155,-221.806884765625,844.5729064941406
33.54695660400391,-224.7373046875,844.8767852783203
33.814120849609374,-228.034912109375,845.2186584472656
34.08128106689453,-231.5966796875,845.5882263183594
34.348443298339845,-235.8482666015625,846.0296630859375
34.615629333496095,-239.690185546875,846.4284515380859
34.882807861328125,-242.3958740234375,846.7095184326172
35.149959106445316,-244.776611328125,846.9566345214844
35.41711938476563,-247.18115234375,847.2067260742188
35.6842783203125,-249.0228271484375,847.3981475830078
35.95143933105469,-250.8406982421875,847.5869750976562
36.21860607910156,-253.01806640625,847.8132629394531
36.48577960205078,-255.4832763671875,848.0696868896484
36.75296478271484,-258.062255859375,848.3379364013672
37.020135009765625,-260.5618896484375,848.5980224609375
37.28729681396484,-262.9134521484375,848.8428497314453
37.554453308105465,-265.3524169921875,849.0967559814453
37.82161358642578,-267.8731689453125,849.3592071533203
38.08876556396484,-270.238037109375,849.605712890625
38.35592736816406,-272.4892578125,849.8399353027344
38.623086608886716,-274.6903076171875,850.0692749023438
38.890263366699216,-277.0181884765625,850.3121185302734
39.15745263671875,-279.4227294921875,850.562744140625
39.424644836425784,-281.790283203125,850.8094787597656
39.6918193359375,-284.2581787109375,851.0669708251953
39.959005615234375,-286.903076171875,851.3428497314453
40.22617980957031,-289.3155517578125,851.5945434570312
40.493349914550784,-292.36474609375,851.9129943847656
40.760506103515624,-296.32568359375,852.3264312744141
41.027671813964844,-300.1649169921875,852.7275848388672
41.29484228515625,-304.427001953125,853.1727600097656
41.56200030517578,-309.85693359375,853.7404632568359
41.82915728759765,-314.6580810546875,854.2426300048828
42.09632806396484,-319.3560791015625,854.7344207763672
42.3634873046875,-325.40966796875,855.3681182861328
42.630645385742184,-330.9716796875,855.9506988525391
42.89780535888672,-335.7755126953125,856.4543151855469
43.16496759033203,-342.4288330078125,857.1520233154297
43.43212384033203,-348.8311767578125,857.8240966796875
43.699277038574216,-354.0999755859375,858.3772277832031
43.96643927001953,-360.7559814453125,859.0765380859375
44.233608337402345,-368.091064453125,859.8477935791016
44.500785095214844,-373.0347900390625,860.3678131103516
44.76794982910156,-377.6165771484375,860.8500671386719
45.03513037109375,-382.85107421875,861.4012145996094
45.3023110961914,-386.4234619140625,861.7777252197266
45.56949682617188,-389.4224853515625,862.0938110351562
45.83667309570312,-394.477294921875,862.6266479492188
46.1038433227539,-400.546630859375,863.2669830322266
46.3710248413086,-405.69921875,863.8106536865234
46.63819860839844,-410.7327880859375,864.3422698974609
46.90535308837891,-415.3172607421875,864.8267364501953
47.17252630615234,-418.334716796875,865.1455688476562
47.4396943359375,-420.0760498046875,865.3296661376953
47.70685681152344,-421.7935791015625,865.5113220214844
47.97402282714844,-423.574462890625,865.6995391845703
48.24117779541016,-425.2972412109375,865.8816528320312
48.50834533691406,-426.9962158203125,866.0613250732422
48.77551989746094,-428.8511962890625,866.2578582763672
49.04270153808594,-430.7720947265625,866.4611053466797
49.30988262939453,-432.751220703125,866.6704559326172
49.5770595703125,-434.690673828125,866.8757629394531
49.84422833251954,-436.5323486328125,867.0708465576172
50.11140411376953,-438.1151123046875,867.2383117675781
50.37857513427734,-439.6318359375,867.3992156982422
50.6457353515625,-441.1300048828125,867.5578308105469
50.91289709472656,-442.66259765625,867.7201843261719
51.1800570678711,-444.232177734375,867.8864288330078
51.44720556640625,-445.91259765625,868.0644989013672
51.71436236572266,-447.6090087890625,868.2444000244141
51.98152282714844,-449.37939453125,868.4321594238281
52.24866510009765,-451.0994873046875,868.614501953125
52.51581134033203,-452.7720947265625,868.7918853759766
52.7829487915039,-454.6005859375,868.9857482910156
53.0501005859375,-457.00244140625,869.24072265625
53.31726159667968,-459.9935302734375,869.55810546875
53.58440533447266,-463.6505126953125,869.9464416503906
53.85154107666016,-468.00244140625,870.4084014892578
54.11868737792969,-473.136474609375,870.9539794921875
